"","title","productPageLink","rating","numReviews","price","pricePerCount","hasSubscription","productDescription","firstPublished","ingredients","timePublished","salesRevenue","salesCount","rank","ingredientLength","descriptionLength"
"185","

Bronson Selenium 200 mcg for Immune System, Thyroid, Prostate and Heart Health – Yeast Free Selenium Amino Acid Complex - Essential Trace Mineral with Superior Absorption, 250 Capsules

","https://www.amazon.com//Selenium-Immune-System-Thyroid-Prostate/dp/B004MNBMZS/ref=sr_1_218?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-218&useRedirectOnSuccess=1","4.7","4415","14.99","0.06","1","



About this item



Immune System, Thyroid, Heart & Metabolism Support: Selenium naturally supports immune system, healthy thyroid, prostate & heart function. Selenium may also play a key role in metabolism in both men and women.



Yeast Free Essential Micronutrient Selenium Amino Acid Complex: Selenium is a natural micronutrient that may play a vital role in many essential body functions.



Superior Quality: Laboratory tested Non-GMO, Gluten Free, Soy Free. All Bronson products are tested in our state-of-the-art cGMP registered facility in New York.



Trusted Since 1960: The pioneers of Bronson Vitamins were a group of pharmacists who witnessed the benefits of vitamins and mineral supplementation firsthand with their patients. Bronson Vitamins have been consistently mentioned by top medical professionals since our inception in 1960.





","March 21, 2019","['selenium', 'other', 'ingredients:', 'modified', 'cellulose', 'vegetarian', 'capsule', 'microcrystalline', 'magnesium', 'stearate', 'silicon', 'dioxide']","758","523.85897097625","116.4907651715","343","12","126"
"186","

CLA 3000 Extra High Potency Supports Healthy Weight Management Lean Muscle Mass Non-Stimulating Conjugated Linoleic Acid 120 Softgels

","https://www.amazon.com//Supports-Management-Non-Stimulating-Conjugated-Linoleic/dp/B01MTJZNQF/ref=sr_1_220?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-220&useRedirectOnSuccess=1","4.3","3354","19.99","0.17","1","



About this item



Extra High Potency: 2250 mg of active CLA per serving (2 softgels, 60 servings per bottle). Naturally Supports Healthy Weight Management, Increase Lean Muscle Mass - Non-Stimulating Conjugated Linoleic Acid. Non GMO 100% Safflower.



Clinically Studied: The effectiveness of CLA has been clinically studied and documented in clinical trials.



Highest Quality: Best ingredients available. Manufactured at cGMP certified facility.



Trusted Since 1960: The pioneers of Bronson Vitamins were a group of pharmacists who witnessed the benefits of vitamins and mineral supplementation firsthand with their patients. Bronson Vitamins have been consistently mentioned by top medical professionals since our inception in 1960.





","March 17, 2017","['safflower', 'oil', 'contains', '75-85%', 'conjugated', 'linoleic', 'acid', 'cla', 'other', 'ingredients:', 'gelatin', 'glycerin', 'purified', 'water', 'caramel', 'colorcalories:', '27', 'calories', 'from', 'fat:', 'total', '3g']","1492","269.62383378016","44.959785522788","345","22","106"
"187","

Ancestral Supplements Grass Fed Beef Spleen (Desiccated) — Immune, Allergy, Iron (5 X's More Heme Iron Than Liver)

","https://www.amazon.com//Ancestral-Supplements-Grass-Spleen-Desiccated/dp/B0734FQTQJ/ref=sr_1_221?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-221&useRedirectOnSuccess=1","4.8","1092","48","0.27","1","



About this item



Based on the concept ""like supports like,"" consuming spleen supports our own spleen *



Unique peptides shown to enhance and modulate immune health *



Supports immune, iron and allergy health. [ FACT: 5 X's more natural heme iron than liver. ]



Recommended as an integral part of a nose-to-tail keto or carnivore diet by the esteemed Liver King (Barbarian World Record Holder).





","June 22, 2017","['new', 'zealand', 'grass', 'fed', 'spleen', 'bovine']","1395","225.44516129032","15.655913978495","346","6","68"
"188","

MET-Rx CLA Tonalin 1000 Supplement, Supports Weight Loss and Toning, 90 Softgels

","https://www.amazon.com//MET-Rx%C2%AE-CLA-Tonalin-1000-count/dp/B0016KE766/ref=sr_1_223?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&rdc=1&signIn=1&sr=8-223&useRedirectOnSuccess=1","4.5","2215","9.89","0.11","1","



About this item



You will receive (1) bottle of MET-Rx CLA Tonalin 1000, 90 count



SUPPORT YOUR TRAINING: Whether you're looking to tone your body through bodybuilding or simply striving to get into peak condition with diet and exercise, MET-Rx's CLA Tonalin 1000 is formulated to support these goals without the jitter-causing caffeine of other supplements.*



MET-Rx products have been specifically formulated with a precise nutrient profile to produce specific metabolic effects.* MET-Rx CLA Tonallin 1000 is no exception. It's formulated to support your body-shaping and overall toning goals.*



MET-Rx FOCUSES ON THE POWER of protein & other important nutrients for workout enhancement. Our protein blends support exercise recovery & provide important amino acids to fuel muscles, while our sports nutrition line takes care of pre-intra-post workout.*





","January 1, 2008","['tonalin', 'clafrom', 'safflower', 'oil', 'gelatin', 'glycerin', 'caramel', 'color']","4855","27.072729145211","9.124613800206","348","8","130"
"189","

MegaFood, Turmeric Strength for Joint, Maintains Joint Health and Mobility, Vitamin and Herbal Dietary Supplement, Gluten Free, Vegan, 60 Tablets

","https://www.amazon.com//MegaFood-Turmeric-Inflammation-Comfortable-Gluten-Free/dp/B00TFVIY3U/ref=sr_1_235?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-235&useRedirectOnSuccess=1","4.6","165","36.55","0.61","1","



About this item



A Powerful Array: Combines a blend of healthful compounds, whole foods, herbal antioxidants, holy basil leaf and extracts that support a healthy inflammation response



300 mg of Curcumin Per Serving: With real, farm fresh turmeric root, pure turmeric extract and BioPerine (a patented black pepper extract) for improved absorption



Take Any Time of Day: Take 2 tablets any time of day, even on an empty stomach; Provides a synergistic benefit of curcuminoids; Devil's claw herb provides joint comfort



Obsessed with Quality: Non-GMO Project Verified, tested for 125 plus herbicides and pesticides, free of gluten, dairy, soy; Certified B Corp; Certified Glyphosate Residue Free; Certified Kosher



Made with Real Food, and Real Purpose: Premium supplements made with real food and added nutrients; We work with trusted farm partners who share our commitment to organic and regenerative agriculture





","February 10, 2015","['turmeric', 'strength', 'blend', 'foodstate', 'root', 'extract', 'boswellia', 'gum', 'resin', ""devil's"", 'claw', 'ginger', 'bioperine', 'black', 'pepper', 'plant', 'cellulose', 'vegetable', 'lubricant', 'and', 'silica']","2258","16.02502214349","1.4614703277236","360","21","142"
"190","

Feosol Complete with Patented Bifera Iron Caplets, 30ct

","https://www.amazon.com//Feosol-Complete-Bifera-Iron-Caplets/dp/B0085JNY74/ref=sr_1_236?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-236&useRedirectOnSuccess=1","4.7","1507","13.08","0.44","1","



About this item



Feosol Complete with Bifera is our gentlest iron for your sensitive stomach



Dual iron formula



Minimizes certain side effects



Enhanced absorption



Take One caplet daily, any time of the day



During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.





","May 23, 2012","['iron', '28mg', 'as', 'pic', '–', 'polysaccharide', 'complex', 'as', 'hip', 'heme', 'polypeptide', 'proferrin', 'derived', 'from', 'bovine', 'source', 'usda', 'certified', 'other:', 'microcrystalline', 'cellulose', 'dibasic', 'calcium', 'phosphate', 'croscarmellose', 'sodium', 'polyvinyl', 'alcohol', 'contains', '2%', 'or', 'less', 'of', 'fd&c', 'red', '#40', 'ai', 'lake', 'yellow', '#6', 'magnesium', 'stearate', 'polyethylene', 'glycol', 'stearic', 'acid', 'talc', 'titanium', 'dioxide']","3251","36.379378652722","9.2709935404491","361","49","57"
"191","

Jarrow Formulas N-A-C Sustain, Supports Liver and Lung Function, 600 mg, 100 Sustain tabs

","https://www.amazon.com//Jarrow-Formulas-Sustain-Supports-Function/dp/B0013OVVK0/ref=sr_1_242?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-242&useRedirectOnSuccess=1","4.7","4450","14.55","0.15","1","



About this item



SUSTAIN Bilayer Release Technology





","October 25, 2004","['n-acetyl-l-cysteine', 'carbomer', 'cellulose', 'calcium', 'phosphate', 'beet', 'root', 'powder', 'for', 'color', 'stearic', 'acid', 'vegetable', 'source', 'magnesium', 'stearate', 'vegetable', 'source', 'silicon', 'dioxide', 'and', 'a', 'food-grade', 'coating']","6018","64.553838484546","14.788966434031","367","24","10"
"192","

Doctor's Best DRB-00107 High Absorption Curcumin From Turmeric Root with C3 Complex & BioPerine 500mg (120 Capsules)

","https://www.amazon.com//Doctors-Best-Curcumin-Turmeric-BioPerine/dp/B000BD0RQS/ref=sr_1_244?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-244&useRedirectOnSuccess=1","4.7","1826","25","0.21","1","



About this item



CURCUMIN C3 COMPLEX is clinically studied. This is a Curcuma longa rhizome-standardized to contain 95% total curcuminoids an antioxidant that supports healthy joints and improves joint comfort and joint function



TURMERIC WITH ITS CURCUMINS - Curcuminoids support the joints, brain, heart, and the circulatory system by helping to neutralize free radicals.*



HIGH ABSORPTION - BioPerine (black pepper extract) the best added bioavailability and absorption for Curcumin. Known primarily for its radical-scavenging activity, shown to benefit joint health.



Consult your healthcare provider before use if you are taking any prescription medications or if you have a medical condition



During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.





","September 16, 2003","['turmeric', 'root', 'curcuma', 'longa', 'curcumin', 'c3', 'complex', 'standardized', 'to', '>95%', 'curcuminoids', 'including:', 'bisdemethoxy', '22', '-', '65%', 'demethoxy', '15', '19%', '75', '81%', '1000', 'mg', 'black', 'pepper', 'fruit', 'extract', 'piper', 'nigrum', 'bioperine', '6', 'gelatin', 'capsule', 'microcrystalline', 'cellulose', 'magnesium', 'stearate', 'vegetable', 'source']","6423","42.643624474545","5.6858165966059","369","39","124"
"193","

Zinc Vitamins for Adults Daily Supplement 100 Zinc 50mg Tablets by FORTE NATURALS Vegan, Non GMO, Gluten Free Paleo & Keto Easy to Swallow Zink Vitaminas Supplements Pills

","https://www.amazon.com//Supplement-NATURALS-SPECIALLY-FORMULATED-SENSITIVE/dp/B01D1ZCRVK/ref=sr_1_248?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-248&useRedirectOnSuccess=1","4.7","932","28.99","0.29","","



About this item



BOOST YOUR IMMUNITY TODAY AND REDUCE SYMPTOMS SUCH AS: scratchy or sore throat, coughing, sneezing and stuffiness with a daily Zinc Vitamin 50mg supplement. Scientific studies show that by taking a daily 50mg Zinc vitamin supplement it can reduce the duration of your cold by 50 percent.



SPECIALLY FORMULATED Vitamin Zinc FOR SENSITIVE STOMACHS ideal for those who suffer from Irritable Bowel Syndrome (IBS), nausea, discomfort from other forms of Zinc supplements and those in need of colon or digestive support.



A DAILY ZINC SUPPLEMENT CAN STIMULATE THE GROWTH of thicker and fuller HAIR, stronger, harder NAILS and can also help REDUCE ACNE and the appearance of scars and even SCAR. ACCORDING TO THE AMERICAN PREGNANCY ASSOCIATION, a daily Zinc vitamin supplement contributes to healthy ovulation and fertility in women.



HELP INCREASE YOUR ATHLETIC PERFORMANCE & TESTOSTERONE, gain muscle since Zinc has a significant role in protein synthesis. Muscles need protein for growth and Zinc is needed to gain muscle. Taking Zinc tablets daily is extremely popular with top athletes, body builders and people who want to gain lean muscle.



FORTE NATURALS ZINC 50MG DAILY VITAMIN SUPPLEMENT IS NON GMO & CONTAINS 100 ZINC TABLETS, coated for easy to swallow consumption, fast absorption and come complete with bisecting lines down the center for easy cutting. As with all Zinc vitamin supplements, it is recommended to take Zinc vitamins always on a FULL STOMACH and with water or juice (not milk) as this will aid in the best absorption of this vitamin Zinc supplement. PALEO & KETO FRIENDLY, VEGAN & KOSHER Zinc vitaminas.





","April 11, 2016","['zinc', 'as', 'oxide', '50', 'mg']","1832","88.489126637555","10.174672489083","373","5","268"
"194","

Life Extension Sea-Iodine Capsules, 1000 mcg, 60 Count, Package may vary

","https://www.amazon.com//Life-Extension-Sea-Iodine-Capsules-Count/dp/B005OTKEKS/ref=sr_1_249?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685541&signIn=1&sr=8-249&useRedirectOnSuccess=1","4.6","3864","6","6","1","



About this item



A trace mineral essential to healthy thyroid function



Helps counteract iodine deficiency in modern healthy diets



Sea-Iodine derived from organic sea algae



During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.





","April 14, 2009","['iodine', '[from', 'sea-iodine™', 'complex', 'blend', 'organic', 'kelp', 'and', 'bladderwrack', 'extracts', 'potassium', 'iodide]', '1000mcg', 'microcrystalline', 'cellulose', 'vegetable', 'capsule', 'silica', 'stearic', 'acid']","4386","31.715458276334","17.619699042408","374","20","49"
"195","

Ancestral Supplements Kidney (High in Selenium, B12, DAO) — Supports Kidney, Urinary, Histamine Health (180 Capsules)

","https://www.amazon.com//Ancestral-Supplements-Kidney-High-Selenium/dp/B078K8L672/ref=sr_1_246?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-246&useRedirectOnSuccess=1","4.7","1662","44","0.24","1","



About this item



Based on the concept ""like supports like,"" consuming kidney supports our own kidney health*



Supports urinary health, gout status, detoxification & histamine health w/ DAO*



High in vitamin B12 and selenium to support energy



Please read Safety Information and Directions below.



Recommended as an integral part of a nose-to-tail keto or carnivore diet by the esteemed Liver King (Barbarian World Record Holder).





","August 22, 2017","['new', 'zealand', 'grass', 'fed', 'kidney', 'bovine', '3000', 'mg']","1334","328.91154422789","24.917541229385","383","8","68"
"196","

Me First Living Turmeric Curcumin 1000 mg 95% Curcuminoids, Bioperine 10 mg, 19x More Potent Than Others, Increased Absorption, Non-GMO, Organic Turmeric, Vegan, Gluten Free, 60 Capsules

","https://www.amazon.com//Me-First-Living-Curcuminoids-Absorption/dp/B00BCN1CF6/ref=sr_1_248?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-248&useRedirectOnSuccess=1","4.4","4070","22.9","0.38","","



About this item



Highest potency available; Our premium turmeric curcumin supplement contains 1000mg of standardized turmeric extract 95% curcuminoids



With bioperine for best absorption; BioPerine is a patented black pepper extract has been shown to improve the absorption of many herbs and spices; Our turmeric curcumin extract with bioperine supplement provides as much as 2000x better absorption than consuming normal turmeric capsules alone



Effective ingredients; Our premium turmeric supplement contains organic turmeric that is gluten free and vegan friendly: Does not contain wheat, gluten, soy, dairy, egg, fish, or peanuts



Anti inflammatory and joint support; Our Turmeric provides anti inflammatory benefits for physical overexertion and can also help promote joint comfort



Trusted Formula; Our Turmeric is formulated and manufactured in the Usa following strict cGmp guidelines; Our Turmeric with BioPerine is third party tested to assure the quality and purity





","June 30, 2015","['per', 'capsule', 'contains:', '-', '500mg', 'premium', 'organic', 'non-gmo', 'turmeric', 'curcumin', 'longa', '95%', 'curcuminoids', '5mg', 'bioperine', 'vegan', 'capsules', 'no', 'perservatives', 'leucine', 'an', 'essential', 'amino', 'acid', 'is', 'the', 'only', 'dietary', 'that', 'has', 'capacity', 'to', 'stimulate', 'muscle', 'protein', 'synthesis', 'for', 'healthy', 'muscles']","2118","264.03116147309","38.432483474976","385","39","143"
"197","

Nature's Bounty Gentle Iron 28 mg 90 Capsules (Pack of 3)

","https://www.amazon.com//Natures-Bounty-Gentle-Iron-Capsules/dp/B001G7QYM4/ref=sr_1_253?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&rdc=1&signIn=1&sr=8-253&useRedirectOnSuccess=1","4.6","1199","17.1","0.06","1","



About this item



Supports Red Blood Cell Production



Gentle on your stomach



With Folic Acid, Vitamin B-12





","October 9, 2008","['other', 'ingredients:', 'vegetable', 'cellulose', 'gelatin', 'contains', '<2%', 'of:', 'silica', 'magnesium', 'stearate']","4573","26.900809096873","5.2438224360376","390","11","20"
"198","

Now Foods Supplements, Psyllium Husk Caps 500 mg, Non-GMO Project Verified, Natural Soluble Fiber, Intestinal Health, 200 Veg Capsules

","https://www.amazon.com//NOW-Psyllium-Husk-500mg-Capsules/dp/B005P0XUAM/ref=sr_1_254?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-254&useRedirectOnSuccess=1","4.6","3450","9.48","0.05","1","



About this item



Intestinal health/helps maintain regularity: Psyllium has the ability to swell up to 50 times its initial volume when added to liquid. This bulking action can play an important role in maintaining regularity and gastrointestinal health.



Natural soluble fiber: Surveys have shown that the fiber content of the American diet is typically about half of government recommended levels. Now Psyllium Husk capsules can be a convenient way to increase the intake of dietary fiber.



Certifications/classifications: Non-GMO project verified, kosher, vegan/vegetarian, soy free, made without gluten, corn free, keto friendly



GMP quality assured: NPA A-rated GMP certification means that every aspect of the now manufacturing process has been examined, including our laboratory/testing methods (for stability, potency, and product formulation).



Packaged in the USA by a family owned and operated company since 1968





","January 6, 2005","['supplement', 'facts', 'serving', 'size:', '3', 'veg', 'capsules', 'servings', 'per', 'container:', '66', 'description', 'amount', '%', 'daily', 'value', '*', 'percent', 'values', 'are', 'based', 'on', '2,000', 'calorie', 'diet†\xa0', 'not', 'established', 'calories††\xa0', '5', '\xa0', 'total', 'carbohydrate', '13', 'g']","5945","33.008578637511","11.606391925988","391","34","136"
"199","

Anti Inflammatory Supplement Proteolytic Enzyme - Natural Joint Supplement for Inflammation Joint Relief 90 Count by Heal-n-Soothe for Men and Women

","https://www.amazon.com//Heal-N-Soothe/dp/B00MH4H3QQ/ref=sr_1_256?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-256&useRedirectOnSuccess=1","4","3249","48.47","0.54","1","



About this item



SUPPORTS JOINT HEALTH, COMFORT AND FLEXIBILITY: Each capsule of Heal-n-Soothe contains a powerful blend of Proteolytic Enzymes, Organic Turmeric Extract, Bromelain, Boswellia Extract, Papain, Rutin, Mojave Yucca Root, Devil's Claw, Citrus Bioflavonoids, Alpha Lipoic Acid and Ginger supplement. These natural ingredients work synergistically to tackle tough joint concerns as well as common everyday aches and pains.



SCIENTIFICALLY FORMULATED PROTEOLYTIC ENZYMES TO SUPPORT A HEALTHY IMMUNE SYSTEM: Heal-n-Soothe is formulated to be the strongest and highest potency proteolytic enzyme formulation available. Each dosage is clinically tested to help alleviate joint discomfort.



BETTER THAN ORDINARY TURMERIC CURCUMIN SUPPLEMENTS: Heal-n-Soothe does contain 60mg of turmeric, a widely recognized antioxidant to reduce free radicals in your body. But we didn't stop there. In addition to turmeric, Heal-n-Soothe contains 12 more natural ingredients, designed to deliver maximum natural joint support. That's why Heal-n-Soothe is superior to ordinary turmeric supplements.



ALL NATURAL, VEGETARIAN, NON-GMO, NO FILLERS, BINDERS OR PRESERVATIVES: This is a high-quality, all-natural, non-GMO, gluten-free formula. There are no reported side effects with this product. Our Heal-n-Soothe joint supplement is a wonderful choice for people who wish to improve joint health and mobility.



GET BACK TO LIVING LIFE TO THE FULLEST: Whether it's golfing, gardening, or even just performing everyday household chores, Heal-n-Soothe helps ease tender joints and get you back to your favorite hobbies. Just take the recommended dosage every day. Soon, you'll be back to living life on your terms.





","September 7, 2014","['systemic', 'enzyme', 'blend', 'protease', 'am', 'bromelain', '60', 'alkaline', 'papain', 'boswelllia', 'serrata', 'extract', 'citrus', 'bioflavonoids', 'complex', 'ginger', 'root', 'yucca', 'turmeric', 'rhizome', 'alpha-lipoic', 'acid', 'rutin', ""devil's"", 'claw']","2414","391.41432477216","26.917978458989","393","25","243"
"200","

Focus + Energy Bundle | Panax Ginseng & Ginkgo Biloba Tablets + Moringa Oleifera Capsules - Premium Non-GMO/Veggie Superfood - Traditional Energy Booster and Brain Sharpener - Unique Trio Supplement

","https://www.amazon.com//Ginseng-Tablets-Moringa-Oleifera-Capsules/dp/B073SQCRDY/ref=sr_1_263?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-263&useRedirectOnSuccess=1","4.4","247","35.97","35.97","1","



About this item



✪ SUPERCHARGE YOUR METABOLISM & ENERGY LEVELS from week 1- Moringa Oleifera and Korean Red Ginseng will give your body the best raw materials to create the most energy NATURALLY so you will feel more ENERGETIC and RESTED.



✪ SHARPEN YOUR BRAIN, BOOST MEMORY & FOCUS: Ginkgo Biloba is one of the oldest and most-commonly-used supplements for better brain and mental function; Moringa Capsules are the top Premium Superfood Containing Essential Vitamins & Minerals, 46 Antioxidants, 35 Anti-inflammatory, All 9 Essential Amino Acids. Combine them with Ginseng for benefits to blood flow, oxygen and nutrient absorption in the brain.



✪ PROMOTE GOOD MOOD, GreeNatr’s Moringa contains high amounts of the vitamins A, B, C, and E and the minerals potassium, iron and calcium and a number of antioxidants. The vitamin content of this food can help to treat depression that is caused by a nutrient deficiency. Ginkgo Biloba benefits the body’s ability to handle stressors and counteracts the effects of high levels of stress hormones, like cortisol and adrenaline.



✪ THE 'MIRACLE TREE' -Our 100% NATURAL Moringa is exactly what your body needs as it transitions. You'll get a super dosage of nutrients to boost your energy and mood as you drop the weight! Our Premium Moringa is your ticket to a whole new you!



✪ UNIQUE COMBINATION OF INGREDIENTS: Few supplements combine ginseng with Ginkgo Biloba and Moringa Oleifera. Fill THREE needs with only one purchase! ● TRY ABSOLUTELY RISK-FREE: If you aren't satisfied with your increased energy levels or boosted mental clarity from this supplement, return at any time within 90 days of your purchase for a full refund—No Questions Asked!





","July 7, 2017","['korean', 'ginseng', 'ginkgo', 'biloba', 'leaves', 'extract', 'powder']","1380","38.628652173913","3.5797101449275","400","7","279"
"201","

Renzo's Iron Supplements for Kids, Dissolvable Vegan Iron Supplement for Children, Sugar Free Iron Supplements for Anemia, Oh-Oh-Oh Orange Flavor, 90 Melty Tabs

","https://www.amazon.com//Renzos-Strong-Dissolvable-Vitamins-Oh-Oh-Oh/dp/B06XY7DGXG/ref=sr_1_265?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-265&useRedirectOnSuccess=1","4.7","2647","19.99","0.22","1","



About this item



Our ""no-fuss"" vegan Melty Tabs are specially designed for kids needing an extra boost of Iron in their diet



Gentle on the tummy and with a taste kids love (parents, too).



Save on costly trips to the dentist thanks to our Zero Sugar formula (no sticky, sugary gummies here)



We use only the best for our Picky Eater family: Zero Sugar, Vegan, Non-GMO, Gluten-Free, only Natural Flavors & Sweeteners, and made with love in our FDA-registered, family-owned lab.



Each box comes with a note plus kid-friendly stickers from our inspiration, Renzo himself!





","March 30, 2017","['vitamin', 'c', 'as', 'ascorbic', 'acid', 'iron', 'as', 'carbonyl', 'iron', 'mannitol', 'natural', 'flavor', 'magnesium', 'vegetable', 'stearate', 'and', 'monk', 'fruit', 'extract']","1479","214.65935091278","35.79445571332","402","19","98"
"202","

Metamucil, Psyllium Husk Fiber Supplement, 3-in-1 Fiber for Digestive Health, Plant Based, 300 Capsules

","https://www.amazon.com//Metamucil-Multi-Health-Psyllium-Supplement-Capsules/dp/B001TH7K0G/ref=sr_1_266?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-266&useRedirectOnSuccess=1","4.6","9579","28.09","0.09","","



About this item



TRAPS AND REMOVES THE WASTE THAT WEIGHS YOU DOWN; Metamucil works in your digestive system to help you promote and maintain regularity



TRUSTED BY PROFESSIONALS – Metamucil is the 1 doctor recommended fiber brand



SUPPORTS HEALTHY BLOOD SUGAR LEVELS; Taking Metamucil every day helps you maintain healthy blood sugar levels



PROMOTES HEART HEALTH BY LOWERING CHOLESTEROL; Taking Metamucil every day helps you lower your cholesterol



CONTROL YOUR APPETITE; The plant-based psyllium fiber in Metamucil helps curb your appetite so you feel less hungry between meals



PLANT BASED NATURAL PSYLLIUM FIBER; Metamucil is the only leading brand that contains plant-based psyllium fiber that helps promote digestive health and regularity



EASY TO TAKE IN ANY SITUATION; Metamucil’s convenient and portable individual packets are easy to take on the go



AN EXCELLENT SOURCE OF Calcium; Formulated with Calcium to support bone health





","February 18, 2009","['psyllium', 'husk', 'gelatin']","4441","363.53178563387","43.138932672821","403","3","145"
"203","

Optimum Nutrition HMB, 1000mg, 90 Capsules

","https://www.amazon.com//Optimum-Nutrition-HMB-1000mg-Capsules/dp/B000GIPJ16/ref=sr_1_267?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-267&useRedirectOnSuccess=1","4.6","1272","30.76","0.34","1","



About this item



1G HMB PER CAPSULE – HMB can stimulate protein synthesis and decrease catabolic muscle damage*



PRESERVE & PROTECT MUSCLE – helps support muscle protein synthesis



LEAN MUSCLE MASS – aids in building lean body mass*



STRENGTH – supports muscle strength to help you dominate in the gym*



SCIENTIFICALLY-TESTED – HMB is a well-studied ingredient



MADE WITH PATENTED MATERIALS – High quality calcium beta-hydroxy beta-methylbutyrate monohydrate



SINGLE CAPSULE SERVING SIZE – take one capsule 3 times daily with meals







90 CAPSULES PER BOTTLE
During the summer months products may arrive warm but Amazon stores and ships products in accordance with manufacturers' recommendations, when provided.


Show more


","December 30, 2003","['hmb', 'as', 'calcium', 'beta-hydroxy', 'beta-methylbutyrate', 'monohydrate', 'gelatin', 'microcrystalline', 'cellulose', 'magnesium', 'stearate']","6318","37.157378917379","4.0265906932574","404","11","110"
"204","

Lions Mane Mushroom Capsules (Two Month Supply - 120 Count) Vegan Supplement - Nootropic to Support Brain Health, Neuron Growth, and Immune System, Made in The USA by Double Wood

","https://www.amazon.com//Lions-Mushroom-Capsules-Month-Supply/dp/B07PM8X5CG/ref=sr_1_269?action=sign-out&captcha_verified=1&claim_type=EmailAddress&dchild=1&keywords=supplements&new_account=1&path=%2Fgp%2Fyourstore%2Fhome&qid=1618685543&signIn=1&sr=8-269&useRedirectOnSuccess=1","4.6","2637","19.95","0.17","1","



About this item



Extra Long Two Month Supply– We provide enough Lions mane to last two months. (Whopping 120 capsules)



Promote Neurogenesis and Brain Cell Growth – Lion’s mane extract may promote nerve growth factor and support the production of neurons in the brain.



Support your Immune System – Animal research has shown lion’s mane may help support immunity by promoting the activity of the intestinal immune system.



Support Mood, Memory and Focus – Lions mane mushrooms may help support a positive mood, healthy stress levels, and cognitive function



Made and Grown in the USA - Double Wood's Lions mane us grown and encapsulated right here in the USA





","March 12, 2019","['organic', 'lion’s', 'mane', '1,000mg', 'other', 'ingredients:', 'hypromellose', 'capsule', 'rice', 'flour']","767","411.5370273794","68.761408083442","406","10","112"
